job_id,contractor,customer,phone,email,street,city,state,zip,hoa,system_size,panel_count,watt,inverter,battery,roof_type,rep,crew,partner,financer,invoice_number,install_cost,contract_amount,m1_due,m1_received,m2_due,m2_received,m1_amount,m2_amount,utility_company,permit_status,stage,status,install_date,inspection_date,pto_date,site_survey_date,interconnection_status,next_action,adders,notes,created_at,updated_at
4739,,"Macleod, Robert",N/A 2,N/A 2,21 Partridge Ln,East Falmouth,MA,02536,false,6.450,0,0,,false,,,N/A,Gonzalo,,2800,0,3825,true,true,true,true,3060,765,,Not Submitted,,Fully Paid / Closed,2026-01-13,,,,Approved,,,INSPECTION,2026-03-17,
4482,,"Preble, Joanna",N/A 2,N/A 2,144 Fourth St,Old Town,ME,04468,false,19.350,0,0,,false,,,N/A,,,2801,0,10280,true,true,false,false,10280,,,Not Submitted,,Inspection Scheduled,2025-10-27,,,,Approved,,[object Object],,2026-03-17,
4809,,"Kalp, James",N/A 2,N/A 2,313 Tjader Rd,Wolcott,VT,05680,false,8.600,0,0,,false,,,N/A,,,2802,0,4080,true,true,false,false,4080,,,Not Submitted,,Inspection Scheduled,2025-10-27,,,,Approved,,,,2026-03-17,
2136,,"McDonald, Lophian",N/A 2,N/A 2,3 Nolan Dr,Bloomfield,CT,06002,false,4.300,0,0,,false,,,N/A,,,2814,0,3000,true,true,true,true,3000,,,Not Submitted,,Fully Paid / Closed,2025-12-02,,,,Approved,,,10 panel removal,2026-03-17,
4523,,"Meredith, Sheryl",N/A 2,N/A 2,13 Grove St,Clinton,CT,06413,false,5.590,0,0,,false,,,N/A,,,2803,0,3315,true,true,true,true,2652,663,,Not Submitted,,Fully Paid / Closed,2025-10-28,,,,Approved,,,,2026-03-17,
3985,,"Branch, Howard",N/A 2,N/A 2,115 Whalers Walk,Edgartown,MA,02539,false,,0,0,,false,,,N/A,,,2816,0,1000,true,true,true,true,1000,,,Not Submitted,,Fully Paid / Closed,2025-10-28,,,,Approved,,[object Object],S/V,2026-03-17,
4805,,"OHara, Melissa",N/A 2,N/A 2,35 Seabreeze Rd,Old Saybrook,CT,06475,false,6.020,0,0,,false,,,N/A,,,2805,0,3570,true,true,true,true,2856,714,,Not Submitted,,Fully Paid / Closed,2025-10-29,,,,Approved,,,,2026-03-17,
4770,,"Davis, Cindy",N/A 2,N/A 2,3 Butler Ct,Waterville,ME,04901,false,5.590,0,0,,false,,,N/A,,,2806,0,3978,true,true,true,true,2652,1326,,Not Submitted,,Fully Paid / Closed,2025-10-29,,,,Approved,,,,2026-03-17,
4792,,"Adams, Benjamin",N/A 2,N/A 2,375 Main St,Cromwell,CT,06416,false,10.320,0,0,,false,,,N/A,,,2808,0,6120,true,true,true,true,4896,1224,,Not Submitted,,Fully Paid / Closed,2025-10-30,,,,Approved,,,,2026-03-17,
4648,,"Bailey, Robert",N/A 2,N/A 2,132 Little Neck Bars Rd,Falmouth,MA,02540,false,12.040,0,0,,false,,,N/A,Gonzalo,,2809,0,5712,true,true,false,false,5712,,,Not Submitted,,Inspection Scheduled,2026-01-13,,,,Approved,,,INSPECTION,2026-03-17,
4838,,"Mancuso, Ettore",N/A 2,N/A 2,469 Lamplite Ln,Williston,VT,05495,false,13.760,0,0,,false,,,N/A,,,2810,0,8160,true,true,true,true,6528,1632,,Not Submitted,,Fully Paid / Closed,2026-01-13,,,,Approved,,,S/V,2026-03-17,
4784,,"Cabata, Rudolph",N/A 2,N/A 2,262 Summit St,Plantsville,CT,06479,false,10.320,0,0,,false,,,N/A,,,2811,0,4896,true,true,true,true,4896,,,Not Submitted,,Fully Paid / Closed,2025-10-31,,,,Approved,,,,2026-03-17,
4210,,"Slater, Brittany",N/A 2,N/A 2,139 Ann Dr,Pittsfield,MA,01201,false,9.890,0,0,,false,,,N/A,,,2829,0,6900,true,true,true,true,5520,1380,,Not Submitted,,Fully Paid / Closed,2026-02-19,,,,Approved,,,,2026-03-17,
4384,,"Smith, Heather",N/A 2,N/A 2,7 Boom Rd,Saco,ME,04072,false,7.740,0,0,,false,,,N/A,,,2812,0,3672,true,true,false,false,3672,,,Not Submitted,,Inspection Scheduled,2025-10-31,,,,Approved,,,,2026-03-17,
4961,,"Madden, Steve",N/A 2,N/A 2,2168 South Road,Williston,VT,05495,false,5.590,0,0,,false,,,N/A,,,2813,0,3315,true,true,true,true,2652,663,,Not Submitted,,Fully Paid / Closed,2025-10-31,,,,Approved,,,,2026-03-17,
4763,,"Keogh, Ryan",N/A 2,N/A 2,700 Wallingford Rd,Cheshire,CT,06410,false,11.180,0,0,,false,,,N/A,,,2818,0,9655,true,true,true,true,8329,1326,,Not Submitted,,Fully Paid / Closed,2025-11-03,,,,Approved,,[object Object],C,2026-03-17,
4639,,"Bishop, Timothy",N/A 2,N/A 2,1876 N Palermo Rd,Palermo,ME,04354,false,6.880,0,0,,false,,,N/A,,,2819,0,3264,true,true,true,true,3264,,,Not Submitted,,Fully Paid / Closed,2025-11-03,,,,Approved,,,C,2026-03-17,
4394,,"Donnelly, Kristen",N/A 2,N/A 2,Donnelly,Kristen,VT,05039,false,20.640,0,0,,false,,,N/A,,,2827,0,20592,true,true,true,true,20592,,,Not Submitted,,Fully Paid / Closed,2025-12-10,,,,Approved,,[object Object],rescheduled | Ground mount,2026-03-17,
4535,,"Stamat, Louise",N/A 2,N/A 2,29 Higgins Ave,Plainville,CT,06062,false,9.030,0,0,,false,,,N/A,,,2820,0,4284,true,true,false,false,4284,,,Not Submitted,,Scheduled,2025-11-04,,,,Approved,,,Completed need to schedule mspu,2026-03-17,
4780,,"Zax, Andrea",N/A 2,N/A 2,26-28 Chapman Ave,Easthampton,MA,01027,false,12.040,0,0,,false,,,N/A,,,2821,0,6720,true,true,true,true,6720,,,Not Submitted,,Fully Paid / Closed,2025-11-04,,,,Approved,,,C,2026-03-17,
4765,,"Collins, Lorna",N/A 2,N/A 2,27 Park St,Wilton,ME,04294,false,5.590,0,0,,false,,,N/A,,,2822,0,2839.2,true,true,true,true,2839.2,,,Not Submitted,,Fully Paid / Closed,2025-11-04,,,,Approved,,,C,2026-03-17,
4807,,"Skerritt, Paul",N/A 2,N/A 2,145 Stuyvesant Ave,New Haven,CT,06512,false,5.590,0,0,,false,,,N/A,,,2823,0,3315,true,true,true,true,2652,663,,Not Submitted,,Fully Paid / Closed,2025-11-05,,,,Approved,,,C,2026-03-17,
4813,,"Da Costa, Solange",N/A 2,N/A 2,50 Boston Ave,Lewiston,ME,04240,false,6.880,0,0,,false,,,N/A,,,2824,0,4367.6,true,true,true,true,3494,873.6,,Not Submitted,,Fully Paid / Closed,2025-11-05,,,,Approved,,,C,2026-03-17,
4840,,"Comer, Robert",N/A 2,N/A 2,72 Sunrise Dr,Avon,CT,06001,false,22.790,0,0,,false,,,N/A,,,2883,0,16015,true,true,true,true,13312,2703,,Not Submitted,,Fully Paid / Closed,2026-02-18,,,,Approved,,[object Object],N/C,2026-03-17,
4762,,"Good, Jane",N/A 2,N/A 2,174 Hendricks Hill Rd,Southport,ME,04576,false,7.310,0,0,,false,,,N/A,,,2825,0,3712.8,true,true,true,true,3712.8,,,Not Submitted,,Fully Paid / Closed,2025-11-06,,,,Approved,,,C,2026-03-17,
4892,,"Ebrahim, Kurt",N/A 2,N/A 2,22 Alpine Dr,Falmouth,ME,04105,false,14.190,0,0,,false,,,N/A,,,2837,0,7207.2,true,true,true,true,7207.2,,,Not Submitted,,Fully Paid / Closed,2025-11-17,,,,Approved,,,N/C,2026-03-17,
4947,,"Luca, Scott",N/A 2,N/A 2,89 Longview Ln,Quechee,VT,05059,false,12.900,0,0,,false,,,N/A,,,2826,0,7650,true,true,true,true,6120,1530,,Not Submitted,,Fully Paid / Closed,2025-11-07,,,,Approved,,,C,2026-03-17,
4519,,"Kolstad, Kristopher",N/A 2,N/A 2,D,,,,false,9.460,0,0,,false,,,N/A,,,2830,0,9110,true,true,true,true,7988,1122,,Not Submitted,,Fully Paid / Closed,2025-11-29,,,,Approved,,,C,2026-03-17,
4524,,"Hatch, Dennis",N/A 2,N/A 2,28 Lookout Rd,Yarmouth Port,MA,02675,false,14.190,0,0,,false,,,N/A,,,2882,0,9900,true,true,true,true,7920,1980,,Not Submitted,,Fully Paid / Closed,2026-03-05,,,,Approved,,,n/c,2026-03-17,
4979,,"SPEAR, LISA",N/A 2,N/A 2,603 N Rd,Leeds,ME,04263,false,12.900,0,0,,false,,,N/A,,,2831,0,7377,true,true,true,true,7377,,,Not Submitted,,Fully Paid / Closed,2025-11-10,,,,Approved,,[object Object],C,2026-03-17,
2358,,"Holmes , Nancy",N/A 2,N/A 2,3 Eagles Wing Way,Nantucket,MA,02554,false,8.170,0,0,,false,,,N/A,,,2832,0,6560,true,true,false,false,6560,,,Not Submitted,,Inspection Scheduled,2025-11-11,,,,Approved,,[object Object],C,2026-03-17,
4465,,"Patterson, Joycelyn",N/A 2,N/A 2,830 Graham Rd,South Windsor,CT,06074,false,16.340,0,0,,false,,,N/A,Nicky,,2833,0,7752,true,true,false,false,7752,,,Not Submitted,,Inspection Scheduled,2026-03-10,,,,Approved,,,C,2026-03-17,
4563,,"Shoemaker, David",N/A 2,N/A 2,11 Windemere Ln,Saco,ME,04072,false,17.200,0,0,,false,,,N/A,,,2849,0,11236,true,true,false,false,11236,,,Not Submitted,,Inspection Scheduled,2025-11-27,,,,Approved,,,C | Please import and I will manually go through,2026-03-17,
4912,,"McCarthy, Patrick",N/A 2,N/A 2,339 Gully Rd,Woodstock,VT,05091,false,8.600,0,0,,false,,,N/A,,,2845,0,4080,true,true,true,true,4080,,,Not Submitted,,Fully Paid / Closed,2025-11-19,,,,Approved,,,resch,2026-03-17,
4811,,"Laux, Robert",N/A 2,N/A 2,459 N Rd,Bethel,ME,04217,false,6.450,0,0,,false,,,N/A,,,2834,0,3276,true,true,true,true,3276,,,Not Submitted,,Fully Paid / Closed,2025-11-12,,,,Approved,,,C,2026-03-17,
4908,,"Kellner, Jeanne",N/A 2,N/A 2,5 Adams Ct,South Burlington,VT,05403,false,12.040,0,0,,false,,,N/A,,,2859,0,5712,true,true,true,true,5712,,,Not Submitted,,Fully Paid / Closed,2025-11-21,,,,Approved,,,N/C,2026-03-17,
4484,,"Lonergan, Susan",N/A 2,N/A 2,146 Edwards Rd,Cheshire,CT,06410,false,10.320,0,0,,false,,,N/A,,,2835,0,6120,true,true,true,true,4896,1224,,Not Submitted,,Fully Paid / Closed,2025-11-13,,,,Approved,,,C,2026-03-17,
4706,,"Gauvin, Steven",N/A 2,N/A 2,196 Main St,South Grafton,MA,01560,false,6.880,0,0,Tesla,false,,,N/A,,,2836,0,7300,true,true,true,true,6340,960,,Not Submitted,,Fully Paid / Closed,2026-03-05,,,,Approved,,,C,2026-03-17,
4905,,"Isaacson, Leif",N/A 2,N/A 2,147 Leadbetter Rd,Wayne,ME,04284,false,5.160,0,0,,false,,,N/A,,,2838,0,2620.8,true,true,true,true,2620.8,,,Not Submitted,,Fully Paid / Closed,2025-11-13,,,,Approved,,,C,2026-03-17,
4538,,"Lenschow, Raimo",N/A 2,N/A 2,41 Arcadia Rd,Old Greenwich,CT,06870,false,7.310,0,0,,false,,,N/A,,,2839,0,4335,true,true,true,true,3468,867,,Not Submitted,,Fully Paid / Closed,2026-02-17,,,,Approved,,,C,2026-03-17,
4795,,"Loring, Daniel",N/A 2,N/A 2,59 Raymond Ave,Raynham,MA,02767,false,18.920,0,0,,false,,,N/A,,,2897,0,15400,true,true,true,true,12760,2640,,Not Submitted,,Fully Paid / Closed,2025-12-20,,,,Approved,,[object Object],N/C,2026-03-17,
4996,,"Horton, Dale",N/A 2,N/A 2,44 Crossing Brook Rd,Cumberland,ME,04021,false,15.050,0,0,,false,,,N/A,,,2840,0,7644,true,true,true,true,7644,,,Not Submitted,,Fully Paid / Closed,2025-11-14,,,,Approved,,,C,2026-03-17,
4578,,"Michalak, Mariusz",N/A 2,N/A 2,44 Pearl St,Plymouth,CT,06786,false,8.170,0,0,,false,,,N/A,,,2841,0,4845,true,true,true,true,3876,969,,Not Submitted,,Fully Paid / Closed,2025-11-17,,,,Approved,,,C,2026-03-17,
4821,,"Mizhirumbay Chuqui, Manuel",N/A 2,N/A 2,62 Alexander St,Framingham,MA,01702,false,9.890,23,430,,false,,,N/A,,,,0,0,false,false,false,false,,,,Approved,,Rescheduled / Issue,2025-11-17,,,,Approved,,,N/C,2026-03-15,
4781,,"Kelley, Diane",N/A 2,N/A 2,1872 Stage Rd,Plymouth,ME,04969,false,11.610,27,430,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Inspection Scheduled,2025-11-18,,,,Approved,,,? | Ground mount,2026-03-15,
4895,,"Glenn Jr, David",N/A 2,N/A 2,109 Killington Ave,Rutland,VT,05701,false,9.460,0,0,,false,,,N/A,,,2844,0,5610,true,true,true,true,4488,1122,,Not Submitted,,Fully Paid / Closed,2025-11-17,,,,Approved,,,C,2026-03-17,
5032,,"Claxton, Katherine",N/A 2,N/A 2,92 Firglade Ave,Springfield,MA,01108,false,7.310,0,0,,false,,,N/A,,,2846,0,9180,true,true,true,true,8160,1020,,Not Submitted,,Fully Paid / Closed,2025-11-25,,,,Approved,,,C,2026-03-17,
4775,,"Gastiger, William",N/A 2,N/A 2,5 Crocker Hill Rd,Ledyard,CT,06339,false,20.640,0,0,,false,,,N/A,,,2842,0,12240,true,true,true,true,9792,2448,,Not Submitted,,Fully Paid / Closed,2025-11-19,,,,Approved,,,C,2026-03-17,
4954,,"Kasarjian, Michael",N/A 2,N/A 2,18 Sheila Way,East Falmouth,MA,02536,false,9.460,0,0,,false,,,N/A,Gonzalo,,2847,0,6600,true,true,true,true,5280,1320,,Not Submitted,,Fully Paid / Closed,2026-01-13,,,,Approved,,,C,2026-03-17,
4969,,"Kellas, Vanessa",N/A 2,N/A 2,33 Fish Point Rd,Orland,ME,04472,false,8.600,0,0,,false,,,N/A,,,2850,0,4368,true,true,true,true,4368,,,Not Submitted,,Fully Paid / Closed,2025-11-20,,,,Approved,,,C,2026-03-17,
4939,,"Midkiff Jr, Robert",N/A 2,N/A 2,112 Jockey Hollow Rd,East Dover,VT,05341,false,14.190,0,0,,false,,,N/A,,,2949,0,6732,true,true,false,false,6732,,,Not Submitted,,Rescheduled / Issue,2026-02-11,,,,Approved,,,N/C,2026-03-17,
4382,,"Marti, Lawrence",N/A 2,N/A 2,103 Burton St,Bristol,CT,06010,false,7.310,0,0,,false,,,N/A,,,2843,0,4335,true,true,true,true,3468,867,,Not Submitted,,Fully Paid / Closed,2025-11-21,,,,Approved,,,C,2026-03-17,
4685,,"James, Marta",N/A 2,N/A 2,47 High St,West Springfield,MA,01089,false,10.320,0,0,,false,,,N/A,,,2971,0,6960,true,true,false,false,6960,,,Not Submitted,,Rescheduled / Issue,2026-03-04,,,,Approved,,,N/C,2026-03-17,
4871,,"Vongher, EJ (Ernest)",N/A 2,N/A 2,41 Earnest Wy,Bucksport,ME,04416,false,3.870,0,0,,false,,,N/A,,,2850,0,1965.6,true,true,true,true,1965.6,,,Not Submitted,,Fully Paid / Closed,2025-11-21,,,,Approved,,,C,2026-03-17,
4455,,"Maslowski, Christopher",N/A 2,N/A 2,47 Yogananda St,Sandy Hook,CT,06482,false,17.200,0,0,,false,,,N/A,,,2852,0,10200,true,true,true,true,8160,2040,,Not Submitted,,Fully Paid / Closed,2025-11-25,,,,Approved,,,C,2026-03-17,
4738,,"Fox-Glover, Allison",N/A 2,N/A 2,565 Camden Rd,Hope,ME,04847,false,6.020,0,0,,false,,,N/A,,,2853,0,4157.6,true,true,true,true,4157.6,,,Not Submitted,,Fully Paid / Closed,2025-11-24,,,,Approved,,[object Object],C,2026-03-17,
4925,,"Biral, Robert",N/A 2,N/A 2,258 Baycrest Dr,South Burlington,VT,05403,false,10.750,0,0,,false,,,N/A,,,2854,0,5100,true,true,false,false,5100,,,Not Submitted,,Inspection Scheduled,2025-11-24,,,,Approved,,,C,2026-03-17,
4830,,"VT - Kimler, Emily",N/A 2,N/A 2,379 Upper French Hill Rd,Johnson,VT,05656,false,7.740,0,0,,false,,,N/A,,,2941,0,3672,true,true,false,false,3672,,,Not Submitted,,Inspection Scheduled,2026-02-03,,,,Approved,,,N/C,2026-03-17,
4705,,"Mallonee, LeeAnne",N/A 2,N/A 2,256 Kenduskeag Ave,Bangor,ME,04401,false,11.180,0,0,,false,,,N/A,,,2856,0,6778.4,true,true,false,false,6778.4,,,Not Submitted,,Inspection Scheduled,2025-11-25,,,,Approved,,[object Object],C,2026-03-17,
5039,,"Zurell, Matthew",N/A 2,N/A 2,299 Brook St,Bristol,CT,06010,false,12.040,0,0,,false,,,N/A,,,2857,0,6812,true,true,true,true,6812,,,Not Submitted,,Fully Paid / Closed,2025-12-17,,,,Approved,,,C,2026-03-17,
4421,,"Curwen, John",N/A 2,N/A 2,96 Magnolia Ave b,Gloucester,MA,01930,false,9.890,0,0,,false,,,N/A,,,2858,0,9400,true,true,true,true,8020,1380,,Not Submitted,,Fully Paid / Closed,2025-11-26,,,,Approved,,[object Object],C,2026-03-17,
4873,,"Bernier, David",N/A 2,N/A 2,13 Brittanys Way,Lyman,ME,04002,false,13.760,0,0,,false,,,50/50,,,2903,0,6988.8,true,true,false,false,6988.8,,,Not Submitted,,Scheduled,2025-12-01,,,,Approved,,,,2026-03-17,
4944,,"Lewis, Peter",N/A 2,N/A 2,98 Heavenly Hill Rd,Tamworth,NH,03886,false,9.890,23,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-01,,,,Approved,,,,2026-03-15,
4978,,"Murphy, Thomas",N/A 2,N/A 2,3318 Rte 30 N,Bomoseen,VT,05732,false,9.030,0,0,,false,,,C,,,2865,0,4743,true,true,true,true,4284,459,,Not Submitted,,Fully Paid / Closed,2025-12-01,,,,Approved,,,,2026-03-17,
4721,,"Jayapal, Vijay",N/A 2,N/A 2,715 Graham Rd,South Windsor,CT,06074,false,4.300,10,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-02,,,,Approved,,,,2026-03-15,
4825,,"Stanton, Amanda",N/A 2,N/A 2,17 Champion Rd,Old Lyme,CT,06371,false,6.450,0,0,,false,,,C,,,2867,0,3825,true,true,true,true,3060,765,,Not Submitted,,Fully Paid / Closed,2025-12-03,,,,Approved,,,,2026-03-17,
4894,,"Morales, Damaris",N/A 2,N/A 2,272 Connecticut Ave,Springfield,MA,01104,false,13.760,0,0,,false,,,C,,,2868,0,9600,true,true,true,true,7680,1920,,Not Submitted,,Fully Paid / Closed,2025-12-03,,,,Approved,,,,2026-03-17,
4537,,"Clark, Carol",N/A 2,N/A 2,136 Fox Point Rd,Newington,NH,03801,false,7.740,0,0,,false,,,N/C,,,2937,0,8568,true,true,false,false,8568,,,Not Submitted,,Scheduled,2026-01-30,,,,Approved,,,,2026-03-17,
4859,,"Garand, Jeffrey",N/A 2,N/A 2,307 Brook St,Bristol,CT,06010,false,9.030,0,0,,false,,,C,,,2869,0,5355,true,true,true,true,4284,1071,,Not Submitted,,Fully Paid / Closed,2025-12-04,,,,Approved,,,,2026-03-17,
4789,,"Chesley, Daniel",N/A 2,N/A 2,2 Beechwood Dr,Mashpee,MA,02649,false,13.760,0,0,,false,,,N/C,,,2927,0,0,true,true,false,false,,,,Not Submitted,,Scheduled,2026-02-24,,,,Approved,,,,2026-03-17,
4973,,"May, Shane",N/A 2,N/A 2,41 Whitehouse Rd,Rochester,NH,03867,false,11.610,0,0,,false,,,N/C,,,2907,0,12393,true,true,true,true,11016,1377,,Not Submitted,,Fully Paid / Closed,2026-12-30,,,,Approved,,,Need Commisioning,2026-03-17,
5059,,"Hodgson, Nancy",N/A 2,N/A 2,313 Sunset Dr,Rutland,VT,05701,false,9.030,0,0,,false,,,C,,,2870,0,4284,true,true,true,true,4284,,,Not Submitted,,Fully Paid / Closed,2025-12-04,,,,Approved,,,,2026-03-17,
5056,,"Crafa, Judith",N/A 2,N/A 2,16 Tame Buck Rd,Wolcott,CT,06716,false,9.030,0,0,,false,,,C,,,2871,0,5355,true,true,true,true,4284,1071,,Not Submitted,,Fully Paid / Closed,2025-12-05,,,,Approved,,,,2026-03-17,
4860,,"Charbonneau, Tracy",N/A 2,N/A 2,19 Rayburn Dr,Millbury,MA,01527,false,9.460,0,0,,false,,,C,,,2872,0,6600,true,true,true,true,5280,1320,,Not Submitted,,Fully Paid / Closed,2025-12-05,,,,Approved,,,,2026-03-17,
5040,,"Payne, Gabriel",N/A 2,N/A 2,2 Stobie St,Winslow,ME,04901,false,8.600,20,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-05,,,,Approved,,,,2026-03-15,
4826,,"Bradley, Ralph",N/A 2,N/A 2,70 N Star Dr,Sugar Hill,NH,03586,false,14.190,0,0,,false,,,N/C,,,2881,0,6732,true,true,false,false,6732,,,Not Submitted,,Scheduled,2025-12-12,,,,Approved,,,,2026-03-17,
5033,,"Morin, David",N/A 2,N/A 2,150 Cancellaro Dr,Wolcott,CT,06716,false,9.890,0,0,,false,,,C,,,2874,0,5865,true,true,true,true,4692,1173,,Not Submitted,,Fully Paid / Closed,2025-12-08,,,,Approved,,,,2026-03-17,
4516,,"Antonov, Alexei",N/A 2,N/A 2,61 Wisteria Rd,Plymouth,MA,02360,false,6.020,0,0,,false,,,Rough,,,2970,0,3360,true,true,false,false,3360,,,Not Submitted,,Scheduled,2026-03-04,,,,Approved,,,,2026-03-17,
4980,,"Manning, Sara",N/A 2,N/A 2,31 Pine Mill Dr,Center Tuftonboro,NH,03816,false,8.600,0,0,,false,,,N/C,,,2888,0,4080,true,true,false,false,4080,,,Not Submitted,,Scheduled,2025-12-16,,,,Approved,,,,2026-03-17,
4820,,"Dunbar, Colin",N/A 2,N/A 2,207 Hog Hill Rd,East Hampton,CT,06424,false,7.310,0,0,,false,,,C,,,2875,0,4335,true,true,true,true,3468,867,,Not Submitted,,Fully Paid / Closed,2025-12-09,,,,Approved,,,,2026-03-17,
4865,,"Joseph, Andolphe",N/A 2,N/A 2,47 Overlook Rd,West Roxbury,MA,02132,false,8.170,0,0,,false,,,Rough,,,2934,0,4560,true,true,false,false,4560,,,Not Submitted,,Scheduled,2026-01-21,,,,Approved,,,,2026-03-17,
4851,,"Corron, Laurie",N/A 2,N/A 2,180 Lead Mine Rd,Madison,NH,03849,false,21.930,0,0,,false,,,N/C,Gonzalo,,2914,0,17005,true,true,true,true,14404,2601,,Not Submitted,,Fully Paid / Closed,2026-01-06,,,,Approved,,[object Object],2 battery system,2026-03-17,
4810,,"Weinstein, Jordan",N/A 2,N/A 2,400 Bellows Falls Rd,Putney,VT,05346,false,12.040,0,0,,false,,,C,,,2880,0,6812,true,true,false,false,6812,,,Not Submitted,,Scheduled,2025-12-09,,,,Approved,,[object Object],,2026-03-17,
4723,,"Pitblado, John",N/A 2,N/A 2,8 Gretel Ln,Simsbury,CT,06070,false,11.180,0,0,,false,,,C,,,2876,0,5304,true,true,false,false,5304,,,Not Submitted,,Scheduled,2025-12-10,,,,Approved,,,,2026-03-17,
4823,,"Brown, Gary",N/A 2,N/A 2,99 Homestead Ln,Teaticket,MA,02536,false,12.900,0,0,,false,,,Rough,,,2947,0,7200,true,true,false,false,7200,,,Not Submitted,,Scheduled,2026-02-19,,,,Approved,,,2nd day panel,2026-03-17,
5001,,"Antonowicz, Michael",N/A 2,N/A 2,289 Fletcher Hill Rd,Chester,VT,05143,false,4.300,0,0,,false,,,N/C,,,2919,0,2040,true,true,true,true,2040,,,Not Submitted,,Fully Paid / Closed,2026-01-08,,,,Approved,,,,2026-03-17,
4881,,"Rosa, Anthony",N/A 2,N/A 2,61 Ransom Hall Rd,Wolcott,CT,06716,false,12.470,0,0,,false,,,C,,,2877,0,5916,true,true,false,false,5916,,,Not Submitted,,Scheduled,2025-12-11,,,,Approved,,,,2026-03-17,
4808,,"Dos Santos, Malinda",N/A 2,N/A 2,10 Raymond St,Fairhaven,MA,02719,false,4.730,0,0,,false,,,C,,,2878,0,2640,true,true,false,false,2640,,,Not Submitted,,Scheduled,2026-02-20,,,,Approved,,,Fix Conduit in setback,2026-03-17,
4966,,"Lane, Andrew",N/A 2,N/A 2,84 W Broadway,Derry,NH,03038,false,15.480,0,0,,false,,,N/C,,,2886,0,7344,true,true,false,false,7344,,,Not Submitted,,Scheduled,2025-12-15,,,,Approved,,,,2026-03-17,
5009,,"Ebbott, Kathleen",N/A 2,N/A 2,108 Woods Point Rd,Manchester Center,VT,05255,false,12.900,30,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-11,,,,Approved,,,,2026-03-15,
4616,,"Camilli, Steven",N/A 2,N/A 2,101 Hamilton Ave,Southington,CT,06489,false,6.450,0,0,,false,,,C,,,2879,0,3825,true,true,false,false,3060,765,,Not Submitted,,Scheduled,2025-12-12,,,,Approved,,,,2026-03-17,
4911,,"Alix, Allison",N/A 2,N/A 2,518 Round Hill Rd,Fairfield,CT,06824,false,11.180,0,0,,false,,,C,,,2885,0,5804,true,true,true,true,5804,,,Not Submitted,,Fully Paid / Closed,2025-12-15,,,,Approved,,[object Object],x250 Material pickup,2026-03-17,
4991,,"Leuci, Anthony",N/A 2,N/A 2,12 Pearl St,Adams,MA,01220,false,6.880,0,0,,false,,,N/C,,,2958,0,3840,true,true,false,false,3840,,,Not Submitted,,Scheduled,2026-02-18,,,,Approved,,,,2026-03-17,
4946,,"Bienvenue, Timothy",N/A 2,N/A 2,32 Shaker Rd,Somers,CT,06071,false,6.880,0,0,,false,,,C,,,2887,0,3264,true,true,false,false,3264,,,Not Submitted,,Scheduled,2025-12-16,,,,Approved,,,,2026-03-17,
4906,,"Paxton, Wendy",N/A 2,N/A 2,13 Bayberry Ln,Millbury,MA,01527,false,12.040,0,0,,false,,,N/C,Pedro,,2915,0,6720,true,true,false,false,6720,,,Not Submitted,,Scheduled,2026-03-13,,,,Approved,,,,2026-03-17,
4940,,"Rayborn, Michael",N/A 2,N/A 2,237 Mussey St,Rutland,VT,05701,false,7.310,0,0,,false,,,C,,,2889,0,3468,true,true,true,true,3468,,,Not Submitted,,Fully Paid / Closed,2025-12-16,,,,Approved,,,,2026-03-17,
4684,,"Nigm, Prashant",N/A 2,N/A 2,22 Case Hill Cir,South Windsor,CT,06074,false,6.880,0,0,,false,,,C,,,2890,0,3264,true,true,false,false,3264,,,Not Submitted,,Scheduled,2025-12-17,,,,Approved,,,,2026-03-17,
4803,,"Leclaire, Matthew",N/A 2,N/A 2,376 Massasoit Rd,Worcester,MA,01604,false,13.760,0,0,,false,,,C,,,2891,0,12360,true,true,false,false,12360,,,Not Submitted,,Scheduled,2026-02-12,,,,Approved,,,Corrections WATER | Please import and I will manually go through,2026-03-17,
4742,,"Reinhardt, Katherine",N/A 2,N/A 2,14 Dearborn St,Milford,NH,03055,false,14.190,0,0,,false,,,C,,,2892,0,6732,true,true,true,true,6732,,,Not Submitted,,Fully Paid / Closed,2025-12-17,,,,Approved,,,,2026-03-17,
4509,,"Rossomando, Raymond",N/A 2,N/A 2,78 Strickland St,Glastonbury,CT,06033,false,18.060,0,0,,false,,,C,,,2893,0,10710,true,true,true,true,8568,2142,,Not Submitted,,Fully Paid / Closed,2025-12-18,,,,Approved,,,,2026-03-17,
4952,,"Kusov, Ruslan",N/A 2,N/A 2,6 Captain Eager Dr,Northborough,MA,01532,false,6.450,0,0,,false,,,C,,,2894,0,7920,true,true,false,false,7920,,,Not Submitted,,Scheduled,2026-03-03,,,,Approved,,,,2026-03-17,
